names,urls,dates,conversion
"al-Jalil, Raaniya",www.newssite.com/6,2018-12-01,0
"al-Jama, Lubaaba",www.newssite.com/6,2019-01-15,0
"al-Jamail, Aliyya",www.newssite.com/9,2018-12-19,0
"al-Jamail, Hanoona",www.newssite.com/9,2018-12-05,0
"al-Jamail, Sabaaha",www.newssite.com/9,2019-02-20,0
"al-Jamail, Sabaaha",www.newssite.com/6,2018-12-17,0
"al-Jamail, Zeena",www.newssite.com/9,2019-01-20,0
"al-Jamail, Zeena",www.newssite.com/6,2018-11-24,0
"al-Jamal, Asmaa",www.newssite.com/10,2018-12-01,0
"al-Jamil, Ghaazi",www.newssite.com/4,2019-01-19,0
"al-Jamil, Ghaazi",www.newssite.com/8,2018-12-09,0
"al-Jan, Azeema",www.newssite.com/2,2019-02-17,0
"al-Javid, Saabiqa",www.newssite.com/8,2018-12-12,0
"al-Javid, Thamra",www.newssite.com/5,2018-12-03,1
"al-Kaba, Umar",www.newssite.com/5,2019-01-14,0
"al-Kaba, Umar",www.newssite.com/9,2019-01-02,0
"al-Kaba, Umar",www.newssite.com/3,2018-11-27,0
"al-Kaiser, Raaida",www.newssite.com/6,2019-02-19,0
"al-Kaiser, Raaida",www.newssite.com/7,2019-01-09,0
"al-Kaleel, Abdul Haleem",www.newssite.com/9,2018-12-26,0
"al-Kaleel, Abdul Haleem",www.newssite.com/8,2018-12-10,0
"al-Kaleel, Rayyaan",www.newssite.com/7,2019-01-13,0
"al-Kaleel, Rayyaan",www.newssite.com/6,2018-12-31,0
"al-Kalil, Khawla",www.newssite.com/8,2019-01-08,0
"al-Kalil, Tayyib",www.newssite.com/6,2019-01-15,1
"al-Kamal, Muneef",www.newssite.com/8,2019-01-20,0
"al-Kamal, Muneef",www.newssite.com/1,2018-12-16,0
"al-Kamal, Nabeeha",www.newssite.com/9,2019-02-11,0
"al-Kamal, Ziyaad",www.newssite.com/6,2019-02-15,0
"al-Kamal, Ziyaad",www.newssite.com/7,2019-01-20,0
"al-Kamali, Hanaaa",www.newssite.com/9,2019-01-07,0
"al-Kamali, Hanaaa",www.newssite.com/6,2018-12-08,0
"al-Karam, Fidda",www.newssite.com/2,2018-11-26,0
"al-Karam, Naseer",www.newssite.com/3,2018-12-26,0
"al-Karam, Shajee'a",www.newssite.com/4,2018-12-09,1
"al-Karim, Nameera",www.newssite.com/9,2019-01-02,0
"al-Karim, Nameera",www.newssite.com/2,2018-11-27,0
"al-Karimi, Fawzaana",www.newssite.com/10,2019-01-06,0
"al-Karimi, Fawzaana",www.newssite.com/7,2019-01-01,0
"al-Karimi, Fawzaana",www.newssite.com/2,2018-12-16,0
"al-Karimi, Fuaad",www.newssite.com/5,2019-01-19,1
"al-Karimi, Fuaad",www.newssite.com/10,2018-12-22,0
"al-Karimi, Fuaad",www.newssite.com/4,2018-12-01,0
"al-Kassem, Sabeeha",www.newssite.com/6,2019-02-03,0
"al-Kassem, Sabeeha",www.newssite.com/8,2018-12-05,0
"al-Kazmi, Hiba",www.newssite.com/4,2018-12-14,0
"al-Khalifa, Saara",www.newssite.com/7,2019-02-17,1
"al-Khalifa, Saara",www.newssite.com/7,2018-12-23,0
"al-Khalifa, Saara",www.newssite.com/7,2018-12-12,0
"al-Khalil, Fawzi",www.newssite.com/9,2019-02-13,0
"al-Khalil, Fawzi",www.newssite.com/7,2019-02-12,0
"al-Khalili, Shuraih",www.newssite.com/4,2019-01-28,0
"al-Khalili, Shuraih",www.newssite.com/8,2019-01-20,0
"al-Khatib, Waajida",www.newssite.com/9,2018-12-17,0
"al-Mady, Musheer",www.newssite.com/7,2019-01-27,0
"al-Mady, Musheer",www.newssite.com/10,2018-12-20,0
"al-Mady, Taaliba",www.newssite.com/8,2019-01-28,0
"al-Mahdi, Munsif",www.newssite.com/2,2019-01-18,0
"al-Mahdi, Saqr",www.newssite.com/9,2019-01-30,0
"al-Mahfouz, Sulama",www.newssite.com/4,2019-01-31,0
"al-Mahfouz, Sulama",www.newssite.com/9,2019-01-18,0
"al-Malik, Haseena",www.newssite.com/3,2019-01-06,0
"al-Malik, Haseena",www.newssite.com/10,2018-12-28,0
"al-Malik, Haseena",www.newssite.com/8,2018-12-20,0
"al-Mansoor, Khairi",www.newssite.com/8,2018-12-01,1
"al-Mansour, Nabeela",www.newssite.com/8,2018-12-12,0
"al-Mansour, Nabeela",www.newssite.com/6,2018-11-24,0
"al-Mansouri, Intisaar",www.newssite.com/9,2018-12-01,0
"al-Mansouri, Thaaqib",www.newssite.com/6,2019-02-20,0
"al-Masih, Hishaam",www.newssite.com/5,2019-01-26,0
"al-Matar, Shaheed",www.newssite.com/4,2019-02-16,1
"al-Matar, Shaheed",www.newssite.com/2,2018-12-21,0
"al-Matin, Marjaana",www.newssite.com/9,2019-02-16,0
"al-Meskin, Najeem",www.newssite.com/10,2018-12-26,0
"al-Mian, Abbaad",www.newssite.com/10,2018-12-12,0
"al-Mian, Ghaidaa",www.newssite.com/8,2018-11-23,0
"al-Mian, Wardiyya",www.newssite.com/8,2019-02-14,0
"al-Mina, Abdul Jaleel",www.newssite.com/7,2019-02-03,0
"al-Mina, Abdul Jaleel",www.newssite.com/6,2018-12-14,0
"al-Mina, Anbara",www.newssite.com/10,2019-02-09,0
"al-Mina, Anbara",www.newssite.com/6,2019-02-07,0
"al-Mina, Anbara",www.newssite.com/6,2019-02-01,0
"al-Mina, Anbara",www.newssite.com/5,2019-01-03,0
"al-Minhas, Irfaan",www.newssite.com/10,2019-02-18,0
"al-Minhas, Irfaan",www.newssite.com/6,2019-01-10,0
"al-Minhas, Mazeeda",www.newssite.com/4,2018-12-24,0
"al-Minhas, Shihaab",www.newssite.com/5,2018-12-13,0
"al-Minhas, Shihaab",www.newssite.com/5,2018-12-04,0
"al-Mir, Rashaad",www.newssite.com/4,2018-12-21,0
"al-Mir, Rashaad",www.newssite.com/5,2018-12-15,0
"al-Mirza, Taamira",www.newssite.com/9,2019-02-06,0
"al-Mitri, Warda",www.newssite.com/6,2019-01-27,0
"al-Mitri, Warda",www.newssite.com/9,2018-12-20,0
"al-Mohamad, Shadhaa",www.newssite.com/6,2019-02-15,1
"al-Mohamad, Shadhaa",www.newssite.com/6,2019-01-03,0
"al-Mohamad, Shadhaa",www.newssite.com/8,2018-12-03,0
"al-Mohamad, Shafee'a",www.newssite.com/7,2019-01-25,0
"al-Mohamad, Shafee'a",www.newssite.com/4,2019-01-03,0
"al-Mohammad, Saabir",www.newssite.com/9,2019-01-03,0
"al-Mohammed, Faaid",www.newssite.com/6,2018-12-22,0
"al-Momin, Sabeeka",www.newssite.com/10,2019-02-01,1
"al-Momin, Sabeeka",www.newssite.com/7,2018-12-31,0
"al-Momin, Sabeeka",www.newssite.com/9,2018-12-26,0
"al-Mona, Mutammam",www.newssite.com/6,2019-01-06,0
"al-Morad, Jaabir",www.newssite.com/8,2019-01-10,1
"al-Morad, Jaabir",www.newssite.com/7,2019-01-09,0
"al-Morad, Jaabir",www.newssite.com/10,2018-12-19,0
"al-Morad, Jaabir",www.newssite.com/7,2018-12-10,0
"al-Moradi, Tamanna",www.newssite.com/7,2019-01-16,0
"al-Moradi, Tamanna",www.newssite.com/9,2018-12-25,0
"al-Mourad, Husni",www.newssite.com/9,2018-12-10,0
"al-Mourad, Inaaya",www.newssite.com/9,2019-01-24,0
"al-Mourad, Inaaya",www.newssite.com/4,2019-01-16,0
"al-Mourad, Inaaya",www.newssite.com/4,2019-01-01,0
"al-Mourad, Naseefa",www.newssite.com/3,2019-02-18,0
"al-Mourad, Naseefa",www.newssite.com/8,2019-01-20,0
"al-Mourad, Naseefa",www.newssite.com/4,2018-12-04,0
"al-Moussa, Qaasim",www.newssite.com/10,2018-11-23,0
"al-Moussa, Radwa",www.newssite.com/5,2019-01-03,0
"al-Moussa, Radwa",www.newssite.com/5,2018-11-29,0
"al-Moussa, Radwa",www.newssite.com/10,2018-11-26,0
"al-Moussa, Tasneem",www.newssite.com/5,2019-02-11,0
"al-Moussa, Tasneem",www.newssite.com/9,2019-01-19,0
"al-Moussa, Tasneem",www.newssite.com/4,2018-12-15,0
"al-Moustafa, Taqi",www.newssite.com/8,2019-02-19,0
"al-Moustafa, Taqi",www.newssite.com/3,2019-02-09,0
"al-Moustafa, Taqi",www.newssite.com/3,2019-01-09,0
"al-Moustafa, Taqi",www.newssite.com/5,2018-11-24,0
"al-Naderi, Muslih",www.newssite.com/10,2019-01-16,0
"al-Naim, Baheej",www.newssite.com/4,2018-12-10,0
"al-Naqvi, Ameen",www.newssite.com/8,2019-01-05,0
"al-Naqvi, Ameen",www.newssite.com/5,2018-12-16,0
"al-Naqvi, Ameen",www.newssite.com/6,2018-12-07,0
"al-Naqvi, Badruddeen",www.newssite.com/8,2019-02-04,0
"al-Naqvi, Badruddeen",www.newssite.com/7,2018-12-03,0
"al-Naqvi, Haajid",www.newssite.com/9,2019-02-19,0
"al-Naqvi, Haajid",www.newssite.com/9,2018-12-19,0
"al-Nasir, Nawfa",www.newssite.com/6,2019-01-15,0
"al-Nasir, Nawfa",www.newssite.com/8,2018-12-13,0
"al-Nassif, Husain",www.newssite.com/10,2019-02-07,1
"al-Nassif, Husain",www.newssite.com/10,2018-12-21,0
"al-Nawaz, Fuaad",www.newssite.com/8,2019-01-24,1
"al-Nazar, Maa'iz",www.newssite.com/10,2019-01-23,0
"al-Nazar, Maa'iz",www.newssite.com/7,2018-12-18,0
"al-Nazar, Maa'iz",www.newssite.com/5,2018-11-25,0
"al-Niazi, Murshid",www.newssite.com/6,2019-02-04,0
"al-Niazi, Murshid",www.newssite.com/10,2018-11-23,0
"al-Noori, Adnaan",www.newssite.com/8,2018-12-13,0
"al-Noori, Adnaan",www.newssite.com/2,2018-12-05,0
"al-Noori, Shaafia",www.newssite.com/9,2018-12-13,1
"al-Nouri, Khaleefa",www.newssite.com/9,2019-01-21,0
"al-Nouri, Waajida",www.newssite.com/4,2018-12-12,0
"al-Obeid, Nadheera",www.newssite.com/4,2019-01-24,0
"al-Odeh, Mundhir",www.newssite.com/8,2019-02-13,0
"al-Odeh, Mundhir",www.newssite.com/5,2019-01-21,0
"al-Odeh, Sajaa",www.newssite.com/6,2018-12-18,0
"al-Odeh, Sajaa",www.newssite.com/5,2018-12-11,0
"al-Pasha, Wafaaa",www.newssite.com/8,2018-12-22,0
"al-Pasha, Wafaaa",www.newssite.com/10,2018-12-16,0
"al-Pasha, Zameel",www.newssite.com/7,2019-02-17,0
"al-Pasha, Zameel",www.newssite.com/5,2019-01-02,0
"al-Pashia, Hamna",www.newssite.com/4,2018-12-22,0
"al-Popal, Shaheer",www.newssite.com/4,2018-12-26,0
"al-Popal, Shaheer",www.newssite.com/6,2018-12-25,0
"al-Pour, Khaleefa",www.newssite.com/7,2019-02-17,0
"al-Pour, Sultana",www.newssite.com/7,2018-12-21,0
"al-Qazi, Ya'qoob",www.newssite.com/9,2019-02-08,0
"al-Qazi, Ya'qoob",www.newssite.com/1,2019-02-06,0
"al-Qazi, Ya'qoob",www.newssite.com/2,2018-12-05,0
"al-Qazi, Ya'qoob",www.newssite.com/8,2018-11-28,0
"al-Quadri, Haani",www.newssite.com/8,2019-02-13,1
"al-Quadri, Haitham",www.newssite.com/6,2018-12-03,0
"al-Raad, Ulyaa",www.newssite.com/7,2019-02-01,0
"al-Rad, Rumaana",www.newssite.com/7,2019-02-04,1
"al-Radi, Marzooqa",www.newssite.com/9,2019-01-07,0
"al-Radi, Marzooqa",www.newssite.com/9,2018-12-29,0
"al-Radi, Marzooqa",www.newssite.com/4,2018-11-26,0
"al-Radwan, Nisma",www.newssite.com/5,2019-01-19,0
"al-Radwan, Nisma",www.newssite.com/6,2018-12-18,0
"al-Rafiq, Rabi",www.newssite.com/10,2019-01-07,0
"al-Rafiq, Rabi",www.newssite.com/5,2018-12-26,0
"al-Rahman, Kaarim",www.newssite.com/3,2019-01-14,0
"al-Rahman, Kaarim",www.newssite.com/9,2018-12-11,0
"al-Rahman, Mudrika",www.newssite.com/4,2019-02-06,0
"al-Rahman, Mudrika",www.newssite.com/2,2018-12-25,0
"al-Rahman, Rayyana",www.newssite.com/8,2019-01-04,0
"al-Rahman, Rayyana",www.newssite.com/7,2018-12-01,0
"al-Rahmani, Waheeba",www.newssite.com/4,2019-01-16,1
"al-Rahmani, Waheeba",www.newssite.com/4,2018-11-28,0
"al-Ramadan, Mardiyya",www.newssite.com/10,2018-12-07,0
"al-Rashed, Mahdhoodha",www.newssite.com/9,2018-12-25,0
"al-Rashed, Mahdhoodha",www.newssite.com/4,2018-11-30,0
"al-Rashed, Muslih",www.newssite.com/9,2019-01-25,0
"al-Rashed, Muslih",www.newssite.com/8,2019-01-23,0
"al-Rashed, Muslih",www.newssite.com/9,2019-01-21,0
"al-Rashed, Rayyaan",www.newssite.com/8,2019-02-18,0
"al-Rashed, Rayyaan",www.newssite.com/4,2018-11-23,0
"al-Rasheed, Reema",www.newssite.com/9,2019-02-05,0
"al-Rasheed, Reema",www.newssite.com/10,2019-01-19,0
"al-Rasheed, Reema",www.newssite.com/9,2018-12-01,0
"al-Rashid, Qisma",www.newssite.com/6,2019-02-19,0
"al-Rashid, Qisma",www.newssite.com/9,2019-01-03,0
"al-Rassi, Muammar",www.newssite.com/7,2018-11-24,0
"al-Rehman, Atiyya",www.newssite.com/6,2018-12-03,1
"al-Rehman, Raaniya",www.newssite.com/8,2019-02-19,0
"al-Rehman, Raaniya",www.newssite.com/10,2019-02-08,0
"al-Saab, Hudhaifa",www.newssite.com/2,2019-01-31,0
"al-Saade, Hishaam",www.newssite.com/9,2019-01-15,0
"al-Saade, Hishaam",www.newssite.com/4,2018-11-27,0
"al-Saade, Rasheeda",www.newssite.com/10,2018-12-13,1
"al-Saade, Shaafia",www.newssite.com/6,2019-01-01,0
"al-Saade, Shaafia",www.newssite.com/10,2018-12-28,0
"al-Saade, Tharwa",www.newssite.com/6,2019-01-08,0
"al-Saade, Tharwa",www.newssite.com/7,2018-12-27,0
"al-Saah, Ameer",www.newssite.com/4,2019-01-05,0
"al-Saber, Aadam",www.newssite.com/2,2018-12-06,0
"al-Saber, Aadam",www.newssite.com/9,2018-12-02,0
"al-Saber, Shakoora",www.newssite.com/7,2019-01-13,0
"al-Saber, Waleed",www.newssite.com/9,2019-01-08,0
"al-Saber, Waleed",www.newssite.com/6,2018-12-07,0
"al-Sabir, Naazim",www.newssite.com/8,2019-02-17,0
"al-Sabir, Saabiq",www.newssite.com/6,2019-02-02,0
"al-Sabir, Shabaan",www.newssite.com/7,2019-02-09,0
"al-Sadek, Kameela",www.newssite.com/2,2019-02-07,0
"al-Sadek, Kameela",www.newssite.com/7,2019-02-02,0
"al-Sadek, Kameela",www.newssite.com/6,2018-12-18,0
"al-Sadek, Radiyya",www.newssite.com/7,2019-02-04,0
"al-Sadek, Radiyya",www.newssite.com/7,2019-01-16,0
"al-Sadek, Radiyya",www.newssite.com/7,2019-01-07,0
"al-Sadek, Rifaah",www.newssite.com/8,2019-01-02,0
"al-Sadek, Shaafi",www.newssite.com/10,2019-01-23,0
"al-Sadek, Shaafi",www.newssite.com/9,2018-12-27,0
"al-Sadek, Zain",www.newssite.com/6,2019-01-31,0
"al-Sadek, Zain",www.newssite.com/7,2019-01-30,0
"al-Sadek, Zain",www.newssite.com/9,2019-01-15,0
"al-Sader, Taaha",www.newssite.com/7,2019-02-18,0
"al-Sader, Taaha",www.newssite.com/6,2019-02-13,0
"al-Sadiq, Najeeb",www.newssite.com/7,2019-01-23,1
"al-Sadiq, Najeeb",www.newssite.com/3,2018-12-12,0
"al-Saeed, Khaleela",www.newssite.com/4,2019-02-19,0
"al-Saeed, Khaleela",www.newssite.com/6,2019-02-05,0
"al-Saeed, Khaleela",www.newssite.com/8,2018-12-29,0
"al-Saeed, Khaleela",www.newssite.com/10,2018-12-04,0
"al-Sahli, Abdul Majeed",www.newssite.com/7,2018-12-14,0
"al-Saidi, Kameela",www.newssite.com/7,2018-12-02,0
"al-Salaam, Shihaab",www.newssite.com/9,2019-01-16,0
"al-Salah, Haajid",www.newssite.com/10,2019-02-02,0
"al-Salah, Haajid",www.newssite.com/8,2019-02-01,0
"al-Salah, Haajid",www.newssite.com/9,2019-01-31,0
"al-Salahuddin, Humaira",www.newssite.com/10,2019-02-14,0
"al-Salahuddin, Humaira",www.newssite.com/1,2018-12-24,0
"al-Salahuddin, Shaamikh",www.newssite.com/5,2019-02-18,0
"al-Salahuddin, Shaamikh",www.newssite.com/10,2019-01-22,0
"al-Salahuddin, Shaamikh",www.newssite.com/9,2019-01-17,0
"al-Salahuddin, Shaamikh",www.newssite.com/5,2018-12-05,0
"al-Salameh, Ameera",www.newssite.com/6,2018-11-27,0
"al-Salameh, Najaat",www.newssite.com/2,2019-02-09,0
"al-Salameh, Najaat",www.newssite.com/9,2019-01-03,0
"al-Salameh, Talaal",www.newssite.com/9,2019-02-02,0
"al-Salameh, Talaal",www.newssite.com/10,2018-11-28,0
"al-Saleh, Raafi",www.newssite.com/5,2019-01-27,0
"al-Saleh, Raafi",www.newssite.com/8,2019-01-22,0
"al-Saleh, Raafi",www.newssite.com/2,2018-12-15,0
"al-Salem, Fat'hi",www.newssite.com/6,2019-01-30,0
"al-Salem, Fat'hi",www.newssite.com/9,2018-12-31,0
"al-Salem, Zubaida",www.newssite.com/2,2018-12-09,0
"al-Salih, Abdul Qayyoom",www.newssite.com/7,2019-01-01,0
"al-Salih, Fahmi",www.newssite.com/10,2019-02-06,0
"al-Salih, Fahmi",www.newssite.com/8,2018-12-24,0
"al-Salik, Salma",www.newssite.com/9,2018-12-06,0
"al-Salik, Salma",www.newssite.com/7,2018-11-23,0
"al-Samad, Mufliha",www.newssite.com/2,2019-01-17,0
"al-Samara, Mumina",www.newssite.com/8,2018-12-22,0
"al-Samara, Zayyaan",www.newssite.com/3,2019-02-05,0
"al-Samra, Jadeeda",www.newssite.com/8,2018-12-31,0
"al-Samra, Manaal",www.newssite.com/10,2019-01-30,1
"al-Sani, Nu'ma",www.newssite.com/7,2019-02-19,1
"al-Sani, Nu'ma",www.newssite.com/4,2019-02-17,0
"al-Sani, Nu'ma",www.newssite.com/8,2019-01-18,0
"al-Sani, Nu'ma",www.newssite.com/7,2019-01-11,0
"al-Sani, Nu'ma",www.newssite.com/7,2019-01-03,0
"al-Sani, Ya'eesh",www.newssite.com/9,2019-02-11,0
"al-Sani, Ya'eesh",www.newssite.com/8,2019-01-12,0
"al-Sarwar, Insaaf",www.newssite.com/8,2019-02-12,0
"al-Sarwar, Insaaf",www.newssite.com/3,2019-01-11,0
"al-Sarwar, Majeeda",www.newssite.com/9,2019-02-14,0
"al-Sarwar, Majeeda",www.newssite.com/9,2019-01-16,0
"al-Sarwar, Majeeda",www.newssite.com/8,2019-01-10,0
"al-Sarwar, Majeeda",www.newssite.com/6,2018-12-03,0
"al-Sawaya, Aseela",www.newssite.com/6,2019-02-20,0
"al-Sayed, Khaalid",www.newssite.com/7,2018-12-09,0
"al-Sayed, Khaalid",www.newssite.com/7,2018-11-25,0
"al-Sayed, Naqaa",www.newssite.com/8,2019-02-20,0
"al-Sayed, Shaheera",www.newssite.com/5,2018-11-26,0
"al-Semaan, Aqeela",www.newssite.com/9,2019-01-07,0
"al-Semaan, Mastoora",www.newssite.com/7,2019-01-12,0
"al-Semaan, Saajida",www.newssite.com/9,2019-01-26,0
"al-Semaan, Sultan",www.newssite.com/9,2018-12-23,0
"al-Shabazz, Shaheer",www.newssite.com/9,2019-01-02,0
"al-Shad, Wadee'a",www.newssite.com/4,2018-12-25,1
"al-Shaer, Raita",www.newssite.com/8,2019-02-20,1
"al-Shaer, Raita",www.newssite.com/3,2019-02-04,0
"al-Shaer, Raita",www.newssite.com/4,2018-12-25,0
"al-Shaer, Raita",www.newssite.com/4,2018-12-06,0
"al-Shafi, Haala",www.newssite.com/7,2019-01-22,0
"al-Shafi, Haala",www.newssite.com/9,2018-12-31,0
"al-Shah, Hasan",www.newssite.com/9,2019-01-27,0
"al-Shah, Hasan",www.newssite.com/6,2019-01-26,0
"al-Shah, Hasan",www.newssite.com/4,2018-12-07,0
"al-Shahan, Idrees",www.newssite.com/9,2019-02-18,0
"al-Shahan, Idrees",www.newssite.com/10,2018-11-25,0
"al-Shaheed, Saara",www.newssite.com/6,2019-02-11,0
"al-Shaheed, Saara",www.newssite.com/8,2018-12-13,0
"al-Shaheed, Saara",www.newssite.com/5,2018-11-26,0
"al-Shaheed, Zayyaan",www.newssite.com/10,2019-02-20,0
"al-Shaheen, Aiman",www.newssite.com/5,2019-01-12,1
"al-Shaheen, Aiman",www.newssite.com/8,2019-01-04,0
"al-Shaheen, Fawz",www.newssite.com/6,2019-01-13,0
"al-Shaheen, Hilmiyya",www.newssite.com/2,2019-02-03,0
"al-Shaheen, Hilmiyya",www.newssite.com/8,2018-11-30,0
"al-Shahid, Murshid",www.newssite.com/8,2018-12-20,0
"al-Shahid, Murshid",www.newssite.com/2,2018-12-08,0
"al-Shahin, Shareefa",www.newssite.com/10,2019-01-09,0
"al-Shahin, Shareefa",www.newssite.com/9,2019-01-03,0
"al-Shaikh, Nu'ma",www.newssite.com/8,2018-12-22,0
"al-Shakir, Aaida",www.newssite.com/10,2019-01-07,1
"al-Shakir, Aaida",www.newssite.com/10,2019-01-01,0
"al-Shakir, Shukriyya",www.newssite.com/8,2018-12-02,0
"al-Shakoor, Aasiya",www.newssite.com/9,2019-02-20,0
"al-Shakoor, Aasiya",www.newssite.com/10,2019-02-07,0
"al-Shakoor, Nizaam",www.newssite.com/10,2019-02-05,0
"al-Shakoor, Nizaam",www.newssite.com/10,2018-12-22,0
"al-Shakoor, Sirajuddeen",www.newssite.com/9,2019-01-02,0
"al-Sham, Arafaat",www.newssite.com/10,2019-01-16,0
"al-Sham, Nawwaara",www.newssite.com/5,2019-02-21,0
"al-Sham, Nawwaara",www.newssite.com/8,2018-12-15,0
"al-Sham, Nawwaara",www.newssite.com/10,2018-12-02,0
"al-Shams, Nisma",www.newssite.com/6,2019-01-15,0
"al-Sharif, Musaddiq",www.newssite.com/10,2019-01-23,0
"al-Sharif, Musaddiq",www.newssite.com/3,2019-01-18,0
"al-Shariff, Khaalida",www.newssite.com/8,2018-12-12,0
"al-Shariff, Khaalida",www.newssite.com/6,2018-11-24,0
"al-Shariff, Raadi",www.newssite.com/10,2018-12-10,0
"al-Shehadeh, Saadiq",www.newssite.com/8,2019-01-03,0
"al-Shehata, Hilmiyya",www.newssite.com/8,2019-01-11,0
"al-Shehata, Kamaaluddeen",www.newssite.com/9,2019-01-08,0
"al-Shehata, Kamaaluddeen",www.newssite.com/5,2018-12-29,0
"al-Sheikh, Raihaan",www.newssite.com/8,2019-01-09,0
"al-Sheikh, Shakeel",www.newssite.com/4,2019-01-13,0
"al-Siddique, Jaleela",www.newssite.com/4,2019-01-19,1
"al-Siddiqui, Awf",www.newssite.com/9,2019-01-17,0
"al-Soliman, Tayyiba",www.newssite.com/2,2019-02-01,0
"al-Soltani, Saami",www.newssite.com/9,2019-02-02,0
"al-Soltani, Saami",www.newssite.com/4,2019-01-25,0
"al-Srour, Nasreen",www.newssite.com/4,2019-01-29,0
"al-Srour, Nasreen",www.newssite.com/10,2018-12-19,0
"al-Srour, Nasreen",www.newssite.com/8,2018-12-14,0
"al-Srour, Nu'maan",www.newssite.com/10,2018-11-23,0
"al-Sulaiman, Fawzi",www.newssite.com/6,2018-12-23,0
"al-Sulaiman, Shawqi",www.newssite.com/7,2019-02-19,0
"al-Suleiman, Ubaida",www.newssite.com/1,2019-01-26,0
"al-Sultan, Akram",www.newssite.com/6,2018-11-30,0
"al-Syed, Shadhaa",www.newssite.com/10,2019-02-14,0
"al-Syed, Shadhaa",www.newssite.com/10,2019-01-12,0
"al-Syed, Shadhaa",www.newssite.com/4,2018-12-07,0
"al-Sylla, Tulaiha",www.newssite.com/8,2019-02-07,0
"al-Sylla, Tulaiha",www.newssite.com/8,2018-12-18,0
"al-Taheri, Raadi",www.newssite.com/10,2019-01-28,0
"al-Taheri, Raadi",www.newssite.com/2,2018-12-02,0
"al-Taheri, Thaaqib",www.newssite.com/3,2019-02-03,0
"al-Taheri, Thaaqib",www.newssite.com/9,2018-11-29,0
"al-Tahir, Radwa",www.newssite.com/9,2019-01-27,0
"al-Tamer, Jeelaan",www.newssite.com/8,2018-12-06,0
"al-Tariq, Ghaaliba",www.newssite.com/6,2018-12-20,0
"al-Tawil, Khaleefa",www.newssite.com/5,2019-01-25,0
"al-Turay, Layaali",www.newssite.com/7,2019-01-27,0
"al-Turay, Layaali",www.newssite.com/6,2018-12-11,0
"al-Turay, Taahir",www.newssite.com/6,2019-02-20,0
"al-Turay, Taahir",www.newssite.com/7,2019-01-17,0
"al-Wahab, Nashat",www.newssite.com/9,2018-12-08,0
"al-Wali, Mushtaaq",www.newssite.com/9,2018-12-14,0
"al-Wali, Mushtaaq",www.newssite.com/10,2018-12-06,0
"al-Wali, Sham'a",www.newssite.com/9,2019-02-20,1
"al-Wali, Sham'a",www.newssite.com/10,2019-02-07,0
"al-Wali, Sham'a",www.newssite.com/9,2018-12-13,0
"al-Wali, Sham'a",www.newssite.com/6,2018-11-26,0
"al-Yacoub, Ihaab",www.newssite.com/10,2019-02-06,0
"al-Yacoub, Ihaab",www.newssite.com/7,2018-12-03,0
"al-Yasin, Fidda",www.newssite.com/9,2019-01-13,0
"al-Yasin, Mu'taz",www.newssite.com/7,2019-02-07,0
"al-Yasin, Mu'taz",www.newssite.com/5,2018-12-23,0
"al-Yasin, Mu'taz",www.newssite.com/10,2018-12-03,0
"al-Yassin, Muneera",www.newssite.com/5,2019-02-21,0
"al-Younis, Humaina",www.newssite.com/10,2018-12-25,0
"al-Younis, Humaina",www.newssite.com/8,2018-12-03,0
"al-Younis, Najma",www.newssite.com/8,2019-01-22,0
"al-Younis, Najma",www.newssite.com/10,2018-12-09,0
"al-Younis, Ziyaad",www.newssite.com/5,2019-02-21,0
"al-Youssef, Raaid",www.newssite.com/8,2019-02-06,0
"al-Youssef, Raaid",www.newssite.com/6,2018-12-28,0
"al-Yousuf, Abdul Hameed",www.newssite.com/3,2019-01-02,0
"al-Yousuf, Musaddiq",www.newssite.com/7,2018-12-06,0
"al-Yousuf, Musaddiq",www.newssite.com/4,2018-12-01,0
"al-Yousuf, Shafaaa",www.newssite.com/5,2019-01-04,0
"al-Yusuf, Kareema",www.newssite.com/4,2019-01-18,0
"al-Zadeh, Lutfi",www.newssite.com/1,2018-12-14,0
"al-Zaher, Ibrahim",www.newssite.com/9,2019-01-13,0
"al-Zaher, Ibrahim",www.newssite.com/7,2018-12-10,0
"al-Zaidi, Abeer",www.newssite.com/9,2019-02-03,0
"al-Zaidi, Abeer",www.newssite.com/8,2018-12-10,0
"al-Zaidi, Fateena",www.newssite.com/10,2018-12-05,0
"al-Zaidi, Shaamikh",www.newssite.com/10,2019-02-16,0
"al-Zaidi, Shabeeba",www.newssite.com/9,2019-02-01,0
"al-Zaidi, Shabeeba",www.newssite.com/2,2018-12-03,0
"al-Zakaria, Haakima",www.newssite.com/10,2019-02-15,1
"al-Zakaria, Shaakira",www.newssite.com/6,2019-02-01,0
"al-Zaki, Irfaan",www.newssite.com/9,2019-01-18,0
"al-Zaki, Talha",www.newssite.com/4,2019-02-06,0
"al-Zaman, Huraira",www.newssite.com/5,2019-02-05,0
"al-Zaman, Sham'a",www.newssite.com/8,2019-01-21,0
"al-Zaman, Waatiq",www.newssite.com/8,2019-02-14,0
"Alarid, Barbara",www.newssite.com/3,2019-01-02,0
"Alarid, Hedy",www.newssite.com/8,2018-12-06,0
"Alarid, Maile",www.newssite.com/8,2019-02-19,0
"Alarid, Maile",www.newssite.com/5,2019-01-10,0
